Headline,Body ID,Stance
"Boko Haram Denies Truce, Says Kidnapped Girls Have Been “Married Off”",2144,discuss
"Boko Haram leader denies ceasefire deal, says 200 abducted girls married off ",2144,discuss
Journalist James Wright Foley reportedly beheaded by ISIS,2047,discuss
Rats are still running around at Vogue,2263,agree
Nicaraguan commission on possible meteorite crash presents rock samples,2264,discuss
Kimye’s Fault? Anna Wintour’s NYC ‘Vogue’ Offices Hit With Disgusting Rat Infestation: ‘Rat Droppings On Desks’,2072,discuss
ISIS Beheads American Journalist,2047,discuss
Pictured: Recent Muslim convert Michael Zehaf-Bibeau who shot dead a solider and opened fire on Canadian Parliament,1970,agree
"What was fake on the Internet this week: Obama’s peace prize, pumpkin-spice condoms and insane winter snow",523,discuss
"Nigeria Says It Struck A Cease-Fire With Boko Haram, But Are They Talking To The Right Guy?",1166,discuss
That powerful Lego letter to parents from the 1970s? It's real,1969,discuss
Moment Michael Brown was shot dead 'caught on audio recording': FBI handed potentially damning tape of ELEVEN shots being fired - including final volley of 'kill shots',2481,discuss
Viral Photo Shows How Chinese Workers Are Used to Manipulate App Store Rankings,1384,agree
"BREAKING: Islamic State, in video, beheads American journalist James Wright Foley who was kidnapped in 2012 -@BNONews",2386,agree
"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",456,discuss
CNN Plays Alleged Recording of Michael Brown Shooting,1715,discuss
Met police denies reports of Banksy arrest,1884,agree
Militant Group Says It Killed American Journalist in Syria,1206,discuss
"Teen Made $72 Million Trading Stocks, Confirms Teen Dominance Worldwide",1760,discuss
Will King of Jordan lead airstrikes on ISIS HIMSELF? Reports say trained pilot plans to take part in attack after quoting Clint Eastwood's Unforgiven to Congressmen,2490,discuss
Apple 'working on 12-inch MacBook Air',1362,discuss
Microsoft's Silicon Valley campus now guarded by Daleks,2228,agree
Seth Rogen to Play Apple Co-Founder Wozniak in Steve Jobs Biopic,1746,discuss
Missing American journalist reportedly beheaded by Islamic State ,608,discuss
ISIS executioner 'Jihadi John' named by media,1198,discuss
"Nigeria claims deal with Boko Haram on ceasefire, kidnapped girls",1419,discuss
"ISIS Militants Have Contracted Ebola: Iraqi, Kurdish Media Reports",1689,discuss
Sergeant-at-Arms stopped shooter on Parliament Hill,1121,discuss
Customer: I was fired for Comcast complaint,2405,discuss
IRAQI AND KURDISH MEDIA REPORTS: ISIS FIGHTERS HAVE CONTRACTED EBOLA,1040,discuss
The Case of the Stolen Batmobile Has Been Solved,1237,discuss
IPhone 6 users are tearing their hair out,2088,discuss
"Report: ISIS kidnaps Canadian-Israeli, former IDF soldier who went to fight with the Kurds",2142,discuss
"Rats at Vogue's NYC offices - watch your step, Anna Wintour",2064,agree
Isis claims to behead US journalist,1658,discuss
US officials: Video shows American's execution,1093,discuss
Christian Bale to play Steve Jobs in upcoming biopic,1019,agree
"SMALL METEORITE STRIKES NICARAGUA, GOVERNMENT SAYS",1731,discuss
"Hostage David Haines' Murder 'Evil', PM Says",2440,agree
Resetting iOS 8 Preferences May Wipe iCloud Files,545,discuss
Al-Shabab leader who ordered Kenya mall massacre believed killed in US drone attack in Somalia,77,discuss
Wife and son of Isil leader Abu Bakr al-Baghdadi 'detained at Lebanon border',2268,discuss
Audio recording allegedly captures moment Michael Brown was shot,2250,discuss
That Boko Haram Ceasefire in Nigeria Isn’t A Ceasefire,1588,agree
Rat problem worsens at One World Trade Center offices of Conde Nast,2072,discuss
"Audio captured at time of Michael Brown shooting, company says",1446,discuss
The Pumpkin-Spice Condom Is Just a Figment of Your Own Gross Imagination,2354,agree
What Glenn Beck Fears May Be Done With the 11 Missing Jets,1958,agree
NET Extra: Back-from-the-dead Catholic priest claims God is a female...,2515,agree
"Calm down everyone, Banksy hasn't been arrested: 9 clues that it's a hoax",1940,agree
ISIS Reportedly Beheads American Photojournalist in Iraq,1471,discuss
Jeh Johnson shoots down Duncan Hunter's assertion IS is entering U.S. via Mexico,2249,agree
GCPD Solved Stolen Batmobile Case?,1538,discuss
God Is A Woman – Resurrected Father Narated,1055,agree
"Tropical spider burrows under man's skin, lives there for three days",1819,agree
Conde Nast's rat problem at One World Trade Centre: From red carpets to rodent droppings,788,discuss
"Christian Bale passes on role of Steve Jobs, actor reportedly felt he wasn't right for part",1299,agree
Nun who gave birth ‘had no idea’ she was pregnant,2492,agree
"These LEGO Instructions from 1974 Are Awesome (And Yes, They're Real)",1969,discuss
Street Artist BANKSY Arrested? Again?,2468,discuss
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,2388,discuss
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',1966,agree
The iPhone 6 'Hairgate' Is Not a Thing,1308,discuss
Isis leader Abu Bakr al-Baghdadi's 'wife and son detained in Lebanon',2283,discuss
Audio of gunfire in Michael Brown case authenticated by app company,1426,discuss
YPG Confirms: Gill Rosenberg Not Captured in Kobani,1976,agree
This Selfless Homeless Man Receives $100 & Doesn't Spend A Dime On Himself!,2061,agree
"In Kim Jong Un's absence, his sister may rule. Or not.",1294,discuss
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,1931,disagree
ISIS Militant “Jihadi John” Identified As Young West Londoner,1219,agree
James Foley remembered as 'brave and tireless' journalist,1011,discuss
#Hairgate trends on social media: iPhone 6 users complain of ripped out hair,1769,discuss
Media reports identify Londoner as Islamic State's ‘Jihadi John’,1198,discuss
Predator Drone Reportedly Spotted Over ISIS Hotbed in Syria; Airstrikes Hit ISIS Targets,1740,discuss
"Dead for 48 minutes, this Catholic Priest claims God is female",2445,disagree
Steve Jobs Biopic Eyes Seth Rogen to Play Apple Co-Founder Steve Wozniak,1141,discuss
ISIS Getting Ebola,2003,discuss
An audio recording of the Michael Brown shooting has reportedly surfaced,2317,discuss
REPORT: The Batmobile Might Have Been Stolen In Detroit,1528,discuss
God is a woman- Priest who died for 48 minutes claims,2240,agree
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,1471,discuss
"Meteorite makes big crater in Nicaragua, government says",1790,discuss
Conflicting reports on alleged IS capture of Canadian woman,1862,discuss
US confirms death of Somalia terror group leader,1982,discuss
Bali spider burrows under Aussie’s chest,1478,agree
Terrorism fears rise amid reports of stolen jetliners,2448,discuss
Bunbury local discovered a spider had burrowed under his skin on Bali holiday,1883,agree
Christian Bale In Talks To Play Steve Jobs In Sony's Next Biopic,2343,discuss
Brian Williams Demands Apology From Social Media Over Erroneous Urination Reports (Video),2511,discuss
"12in Retina MacBook Air release date rumours: All-new 12in MacBook Air design for 2015, launching at WWDC?",1362,discuss
Weaponized Ebola? ISIS Militants Said To Contract Deadly Virus,2025,discuss
Turkish Leader Says U.S. Airdrop Aided ISIS Militants,1597,agree
"Bosnia: Seven underage girls return from five day school trip, pregnant",2248,agree
NBC weatherman caught urinating in the woods live on air,1855,discuss
"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",1896,discuss
ISIS Beheading of U.S. Journalist James Foley Posted to YouTube,2495,discuss
"No, Islamic State Militants Have Not Been Caught by U.S. Border Patrol",2385,agree
Missing American journalist reportedly beheaded by Islamic State ,2495,discuss
BREAKING: Soldier shot at War Memorial in Ottawa,2410,discuss
Libya: Missing Libya Planes Spark Security Concerns,1958,agree
See the Crater a Meteorite Made in Nicaragua,2154,discuss
CNN audio: Is this the moment Michael Brown was shot?,2250,discuss
Ferguson riots: audio may have captured Michael Brown shooting,483,discuss
Missing jetliners raise fear of new 9/11-style attacks after Libyan airport falls to Islamic militants,55,agree
"Boko Haram claims to have German hostage, denies ceasefire",2144,discuss
Nigeria says it has deal with Boko Haram to release kidnapped girls,1099,discuss
"How did Fake Chinese News Site Dupe Washington Post, Atlantic, BBC?",1660,disagree
US officials: Video shows American's execution,991,discuss
Israeli-Canadian Woman 'Captured' By ISIS Says She Is 'Safe And Secure',1690,discuss
Alleged Ottawa gunman: What we know so far about Michael Zehaf-Bibeau,1970,discuss
"Pumpkin Spice Condoms, And 6 Other Flavors That Aren’t Happening",1954,agree
Nun gives birth to surprise baby after complaining of stomach pains,899,agree
Nigeria says ceasefire agreed with Boko Haram,1588,discuss
Missing Libyan jetliners raise fears of terror attacks on 9/11,920,discuss
UPDATE: BATMAN v SUPERMAN Batmobile Reportedly Stolen By (Shocker!) Detroit Locals,78,discuss
ISIS Appears To Behead American Photojournalist In YouTube Video,1966,discuss
WHO investigates media reports ISIS fighters contracted Ebola,936,discuss
Cameron vows to hunt down IS 'monsters' after Haines murder,2102,agree
Missing Mexican students 'not found in mass grave',777,discuss
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",2386,agree
Turkish president says American weapons drop for Kurdish fighters was 'wrong' after supplies end up in the hands of ISIS,2307,agree
Media outlets identify 'Jihadi John',831,discuss
Nigeria Boko Haram blamed for raids despite truce claim,1298,discuss
GCPD Solved Stolen Batmobile Case?,1242,discuss
Seth Rogen set to play Steve Wozniak in Danny Boyle's Steve Jobs biopic,1746,discuss
Shots Heard In Alleged Brown Shooting Recording [AUDIO],384,discuss
Senator: Detainees swapped for Bergdahl have contacted militants,171,discuss
Rumor: Seth Rogen to Appear as Woz in Sony's Steve Jobs Film,614,discuss
ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,2261,discuss
ISIS militants appear to behead abducted American journalist James Wright Foley in graphic video,1471,discuss
Fears journalist James Wright Foley beheaded by Islamic State jihadists in ‘message’ to United States,1948,discuss
"Reports Isis fighters have contracted Ebola are 'incorrect', says Iraqi health ministry",1615,discuss
New ISIS Video Shows Militants Seizing Weapons Airdropped By US Near Kobani,2509,discuss
Fears Islamic State could launch EBOLA attack on Britain after fighters 'contract virus',688,discuss
An Audio Recording of the Michael Brown Shooting Has Reportedly Surfaced,2118,discuss
Newly Discovered Mass Grave Linked to Missing Mexican Students,702,disagree
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",1721,discuss
Islamic State killer 'Jihadi John' named as Mohammed Emwazi,1780,discuss
Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS,544,agree
Led Zeppelin’s Robert Plant ripped up a $924 million reunion contract,699,agree
Apple may launch 12-inch MacBook Air with Retina Display,2039,discuss
Seth Rogen Eyed to Play Apple's Steve Wozniak in Christian Bale's Steve Jobs Movie (Exclusive),357,discuss
Nasa’s ‘six days of total darkness in December 2014’ is a hoax,1491,agree
Jihadi John identity revealed as Mohammed Emwazi: live,2349,agree
ISIS Reportedly Beheads American Photojournalist in Iraq,2450,discuss
Angry mob hacks off alleged rapist's genitals with meat cleaver after dragging him into butchers,2005,agree
Questions raised over Nicaragua 'meteorite',1722,discuss
Texas Truck Winds Up in Syria With Islamic Militants,1950,agree
Canadian Soldier Shot At Ottawa War Memorial: Report,1539,discuss
ISIS Militants Allegedly Contracted Ebola,1615,discuss
Nigeria and Boko Haram 'agree ceasefire and girls' release',1885,discuss
Islamist websites claim Israeli-Canadian woman kidnapped by IS: report,2142,discuss
China App Store Manipulation Photo Goes Viral - But Is It Real?,1132,discuss
"Pictured: Heroic sergeant-at-arms, 58, walking through Parliament gun in hand just moments after he killed gunman Michael Zehaf-Bibeau",1472,discuss
#Hairgate: iPhone 6 users say device pulls out hair,1738,discuss
Ebola Outbreak 2015 Update: ISIS Fighters May Have Contracted Deadly Virus,1615,discuss
"Woman detained in Lebanon is not al-Baghdadi's wife, Iraq says",720,disagree
SEE IT: California homeless man uses $100 gift to give food to others,1130,disagree
Boko Haram Denies Nigeria Cease-Fire Claim,1896,discuss
Hoax 'Banksy Arrested in London' Story Dupes the Internet Again,1940,agree
"Bosnia: Seven underage girls return from five day school trip, pregnant",2508,agree
Robert Plant ripped up $800M Led Zeppelin reunion contract,734,discuss
"Batmobile Stolen From ""Batman v Superman: Dawn of Justice"" Set, Zack Snyder Knows Who Did It",1671,discuss
ISIL Beheads American Photojournalist in Iraq,1658,agree
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,2047,discuss
Small Meteorite Strikes in Nicaragua's Capital City of Managua,1825,discuss
Tropical spider 'burrowed under man's skin through scar' - video report,1860,discuss
