Headline,Body ID,Stance
Married TV actor wakes up to find his testicles have been STOLEN after he is drugged in Russian bar by attractive blonde working for organ traffickers,1015,unrelated
Banksy's illustrated response to the Charlie Hebdo attack isn't by Banksy. But it is striking,1867,unrelated
Report: Christian Bale Drops Out Of Steve Jobs Biopic,1406,unrelated
Video Purports to Show Beheading of American Journalist,1786,unrelated
Reports: Islamic State uses chlorine gas against Iraqi forces,1233,discuss
A Spider Lived Inside This Tourist’s Body For 3 Days After Burrowing Into His Skin Through A Scar,220,unrelated
Senior Western Intelligence Official Confirms London Rapper Abdel Majed Abdel Bary Is A Suspect In The Foley Killing,1481,unrelated
"10% of Consumers 'Very Likely' to Buy a Smartwatch in 2015, Suggesting 24M Apple Watches",1149,unrelated
Kim Jong-Un's sister reportedly running N. Korea,271,unrelated
Man discovers spider living under his skin during Bali vacation,730,unrelated
"So, There Might Be a Rat Infestation at Vogue",1789,unrelated
LOL: RICH JOHNSTON SAYS THE BATMOBILE HAS BEEN STOLEN IN DETROIT,483,unrelated
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),1210,unrelated
Small Meteorite Strikes in Nicaragua's Capital City of Managua,731,unrelated
Islamic State 'training pilots to fly fighter jets',527,unrelated
"North Korean leader Kim Jong Un had ankle surgery, report says",296,unrelated
This Woman Exposed Her Cheating Boyfriend With A Brilliant Christmas Gift,1368,unrelated
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,2453,unrelated
A Husband Breaks Down In Tears After Lost Voicemail Message By His Late Wife Is Recovered,1208,agree
Is the Alleged Audio of the Gunshots That Killed Michael Brown a Hoax?,132,unrelated
Sick Mum Sedated After Trying To Eat Baby,867,unrelated
Government fires employee who skipped work for 24 years,2186,unrelated
"US hostage 'murdered' by militants in Yemen, says Hagel",40,unrelated
Seth Rogen Is Woz,626,unrelated
Somali terrorist leader dead after US airstrike,2506,unrelated
Court Orders Probe Into Complaints Of 'Forced Castration' In Religious 'Dera' Sect,2265,discuss
Durex Is Not Making Pumpkin Spice Condoms After All: A Hoax Debunked,2152,unrelated
"Comfort eating? Chinese woman, 26, spends an entire WEEK in KFC after being dumped by boyfriend",1948,unrelated
Amazon plans a streaming-video alternative,2208,unrelated
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,1361,unrelated
Rapper Big Bank Hank of Sugarhill Gang dies at 57,1979,unrelated
British-born rapper is main suspect in search for ISIS jihadist who beheaded James Foley,634,unrelated
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",1251,unrelated
ISIS Video: America’s Air Dropped Weapons Now in Our Hands,666,unrelated
Steve Jobs Biopic Eyes Seth Rogen to Play Apple Co-Founder Steve Wozniak,646,unrelated
Isis claims US hostage Kayla Mueller killed in coalition airstrike,487,unrelated
Resetting iOS 8 Preferences May Wipe iCloud Files,2163,unrelated
REPORT: The Batmobile Might Have Been Stolen In Detroit,2090,unrelated
Sugarhill Gang’s Big Bank Hank dead at 57,40,unrelated
Video: Marine survives Taliban sniper headshot thanks to helmet,1574,unrelated
CNN plays chilling audio recording allegedly from Michael Brown shooting: “At least 11 shots”,1950,unrelated
Tom Brokaw wants Brian Williams fired,833,unrelated
"Pizza delivery man gets $2,000 tip",781,unrelated
Islamic State fighters detonate 'SCORPION bombs' in terror siege,364,agree
IRAQI HEALTH OFFICIAL: EBOLA HAS KILLED 5 ISIS FIGHTERS,559,unrelated
Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,2192,unrelated
"Priest Dies, Wakes Up, Claims God Is a Woman. Huh?",34,unrelated
Saudi cleric condemns snowmen as anti-Islamic,615,unrelated
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,900,unrelated
WHO: Isis does not have Ebola – but contingency plan being developed for Iraq,2299,unrelated
Seven girls fall pregnant after five day school trip in Bosnia and Herzegovina,821,unrelated
"North Korean leader Kim Jong-un’s mystery illness actually two broken ankles, newspaper says",186,unrelated
Boyfriend cuts off his penis and throws it in the bin after girlfriend dumps him for being bad in bed,2330,unrelated
Michelle Obama’s face blurred by Saudi state television,8,unrelated
Michael Phelps' girlfriend was born male but did not tell swimmer about her past,618,unrelated
Man Severed Penis That Failed To Impress Girls,1517,agree
"Tiger Woods PED, PGA Tour Suspension Allegations Retracted by Dan Olsen",2432,unrelated
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",1478,unrelated
"A message from Jim's mom, Diane Foley:",2404,unrelated
Dumped woman spends a week in KFC to get over ex,505,unrelated
The Guy Who Said a Spider Burrowed Under His Skin? Experts Say…,1271,unrelated
Omsk schoolboy turned into a man-magnet after shock,244,unrelated
Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau,530,unrelated
Pull the other Un! North Korean dictator has not been seen for weeks because he 'pulled tendon while doing drill with his generals',2471,unrelated
IPhone 6 users are tearing their hair out,867,unrelated
Kim Jong-un ‘is so fat from eating cheese that he has broken his ankles’,1837,unrelated
"Vice Media CEO Shane Smith Spent $300,000 on Las Vegas Dinner (Report)",1834,discuss
Nigeria says ceasefire agreed with Boko Haram,304,unrelated
BREAKING NEWS: Gunman 'shot dead' after wounding soldier near Canada parliament,2338,unrelated
Isis tells mother on rescue mission :’You’ve just eaten your son’,1120,unrelated
ADVISORY-Islamist rebel leader killed in U.S. strike - Somali government,2230,unrelated
The rats eat Prada at Vogue NY office,964,unrelated
Rapper identified as James Foley's executioner: reports,277,unrelated
Accountant Claims Comcast Got Him Fired From His Job for Reporting a Customer Service Issue,1268,unrelated
North Korean leader Kim Jong-un to open restaurant in Scotland,955,unrelated
U.S. arms airdrop fell into ISIS hands: Pentagon,2213,unrelated
Has Kim Yo-Jong Taken Over For Kim Jong Un? Sister Assumes North Korea State Duties While Brother Undergoes Medical Treatment,490,unrelated
"Boy, 16, secretly films sex with teacher then uploads it to WhatsApp",2447,disagree
"Gill Rosenberg, former IDF soldier, possibly captured by ISIS while fighting with Kurds",2445,unrelated
"Woman detained in Lebanon is not Isis leader’s wife, says Iraq",530,unrelated
Comcast Says You Can Keep Your Tor,1481,unrelated
Cheeky vandals paint giant penis on bonnet of £1.5 million Bugatti Veyron sportscar,1349,unrelated
Islamic State May Have Fighter Jets Now After Seizing Russian-Made MiGs,2283,unrelated
Amazon plans a streaming-video alternative,2123,unrelated
Isis claims it has US airdrop of weapons,2448,unrelated
‘Banksy’ Instagram tribute to Charlie Hebdo victims not posted by artist,1361,unrelated
Texas plumber's truck on front line of Syria war,803,unrelated
Islamic State 'training pilots to fly fighter jets',295,unrelated
U.S. airstrike kills Islamic Al Shabab terrorist leader in Somalia,1936,unrelated
Chinese parents try to SELL their son to pay for medical treatment for his sick twin sister,2531,unrelated
Lynch Mob Castrates Alleged Rapist In Rajasthan,2034,unrelated
New Audio Shows Michael Brown Was Shot at 11 Times,1893,unrelated
Robert Plant Reportedly Tears Up $800 Million Led Zeppelin Reunion Contract,2133,unrelated
"ISIS Claims It Kidnapped Gill Rosenberg, The First Western Woman To Fall Into The Group's Hands",1299,unrelated
US Marine survives headshot from Taliban (video),860,unrelated
Isis tells mother on rescue mission :’You’ve just eaten your son’,132,unrelated
Libya: Missing Libya Planes Spark Security Concerns,1806,unrelated
Kevin Vickers Hailed As Hero For Reportedly Shooting Gunman Inside Parliament,2410,unrelated
Conflicting reports on alleged IS capture of Canadian woman,1949,unrelated
Kim Had Ankle Surgery:  Source,2087,unrelated
Best Christmas present ever? Heartwarming moment app developer reveals to his parents he had paid off their mortgage,648,unrelated
Audio of gunfire in Michael Brown case authenticated by app company,2016,unrelated
MCDONALD’S WILL STOP SERVING OVERWEIGHT CUSTOMERS BEGINNING 1/1/15,1848,agree
NEWS/ You'll Never Guess How a Homeless Man Spent $100—Watch the Touching Video!,1948,unrelated
Doubts cast over Nicaragua meteorite claim,373,unrelated
"Jihadi John named as Mohammed Emwazi, from west London",1107,unrelated
Nasty iOS 8 Bug Could Erase Your iCloud Drive Documents,1155,unrelated
"PGA Tour Pro Claims Tiger Woods Is Currently Suspended For PEDs, Compares Him To Lance Armstrong",550,unrelated
"RCMP release security footage of Michael Zehaf Bibeau during attack, say he shot soldier in back",186,unrelated
"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",1372,unrelated
"A message from Jim's mom, Diane Foley:",874,unrelated
"Explosion reported near the Nicaraguan capital attributed to meteorite impact, but experts, including NASA, cast doubt on claims",2118,unrelated
"280 Pound Catfish: Fisherman Makes Huge Catch In Italy, Catfish Could Set Record",1338,agree
Insurgents killed in Nigeria despite alleged truce with Boko Haram,2314,unrelated
"Apple Targeting March for Apple Watch Launch, Retail Training Begins Next Month",1302,discuss
Kim Jong-un: Absent North Korean leader is 'recovering from ankle surgery',505,unrelated
"No, A Spider Did Not Burrow Under A Man's Skin And Live There For Days",859,unrelated
"Macaulay Culkin Dead? Hoax Goes Viral, Claims Actor Found Dead in Apartment",2313,unrelated
ISIS KILLS 300 IRAQI SOLDIERS WITH CHLORINE GAS: SHIA MP,1048,unrelated
Reports: Boko Haram may release schoolgirls as part of deal,2520,unrelated
ISIS Extremists Claim to Behead British Hostage David Haines,1413,unrelated
ISIS executioner 'Jihadi John' identified as Mohammed Emwazi,1107,unrelated
Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,959,unrelated
Boyfriend cuts off his penis and throws it in the bin after girlfriend dumps him for being bad in bed,1933,unrelated
DHS: GOP Rep.’s Claim ISIS Members Caught at U.S. Border ‘Categorically False’,61,unrelated
Hero soldier Nathan Cirillo killed by convicted criminal Michael Zehaf-Bibeau,1751,unrelated
US officials: Video shows American's execution,125,unrelated
ISIS supporters mourn death of ‘youngest fighter’,1948,unrelated
WHO investigates media reports ISIS fighters contracted Ebola,1073,unrelated
BREAKING NEWS: British-born U.S. photojournalist held hostage by al-Qaeda killed in failed rescue attempt in Yemen,8,unrelated
Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,2411,unrelated
'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',125,unrelated
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,706,unrelated
Utah man hospitalized after eggnog-chugging competition,251,unrelated
Here Are Microsoft's New Robot Security Guards,1137,unrelated
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",2526,unrelated
More American Weapons for ISIS,2009,unrelated
'Jihadi John': Isis fighter named as Mohammed Emwazi from west London,81,unrelated
Report: Amazon to Launch Ad-Supported Streaming Service,2152,discuss
A really devoted man spent $460 on surgery for his constipated goldfish,2280,unrelated
Kim Jong-un ‘is so fat from eating cheese that he has broken his ankles’,2087,unrelated
Do all dogs go to heaven? Pope tells grieving boy: 'Paradise is open to all of God’s creatures',1260,unrelated
Zack Snyder Responds to Fake Stolen Batmobile Report,1311,unrelated
ISIS Getting Ebola,267,unrelated
'Sex attacker' has penis cut off with a cleaver in India,1210,unrelated
ADVISORY-Islamist rebel leader killed in U.S. strike - Somali government,2506,unrelated
This Man Paid Off His Parents' Mortgage for Christmas (Video),2072,unrelated
Report: Christian Bale Drops Out Of Steve Jobs Biopic,1702,unrelated
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,472,unrelated
UPDATE: BATMAN v SUPERMAN Batmobile Reportedly Stolen By (Shocker!) Detroit Locals,1311,unrelated
20 year old burger? McDonald's burger purchased in 1995 hasn't aged a bit,2411,agree
Isis 'fed murdered kidnap victim to his own mother after she travelled to their headquarters and demanded to see him',2009,unrelated
Pumpkin Spice condoms? Don't fall for this hoax.,2367,unrelated
A Bogus Banksy,1867,unrelated
North Korea denies reports Kim Jong-un is to open state-backed restaurant in Scotland,2192,discuss
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,1347,unrelated
"Fidel Castro Rumors Sweep Internet, But No Sign in Cuba",1605,unrelated
Wife Of ISIS Leader Abu Bakr al-Baghdadi Detained In Lebanon,845,unrelated
"Big Bank Hank, co-founder of the Sugarhill Gang, has died",2420,unrelated
UPDATE: Internet report of Ebola outbreak in Purdon not true,844,unrelated
"Report: Apple Watch to start at $500 in stainless steel, thousands for gold model",2188,discuss
